Year,Ranking,Song,Album,Artist1,Artist2,Artist3,Artist4,Artist5,Artist6,Kevin,SongID,AlbumID,Artist1ID,Artist2ID,Artist3ID,Artist4ID,Artist5ID,Artist6ID,ApproxGenre,Topic,Music Video,Album Year,Song Length
2016,79,Giving My Life,"Humanity, Vol. I",I-Exist,,,,,,79,https://open.spotify.com/track/5Cvk2al0Gisc1luhyeLpHV,https://open.spotify.com/album/5TmFWuiVqIEt4Ot8Jl8wEq,https://open.spotify.com/artist/5hutk27muJqNAjWdTLZ0CN,,,,,,Alternative,,,2012,3:53
2016,80,Raging Fire,Raging Fire,Phillip Phillips,,,,,,80,https://open.spotify.com/track/5orNvuULGrmmTwBeW5G3dT,https://open.spotify.com/album/1o5YSnbETvkc36b4QxkLM9,https://open.spotify.com/artist/6p5JxpTc7USNnBnLzctyd4,,,,,,Alternative,,,2014,3:45
2016,81,Waving Flag - Power Remix,Waving Flag - Single,Chani,,,,,,81,https://open.spotify.com/track/029hp7RbzvX0r1k0NCvhNT,https://open.spotify.com/album/6kUFaWALSIarasKrvWa6bl,https://open.spotify.com/artist/5pDf1hjAF4oZzOVZfOnWN1,,,,,,Rap,,,2011,3:40
2016,82,Got Money,Tha Carter III,Lil Wayne,T-Pain,,,,,82,https://open.spotify.com/track/46lIt6GmL0VkkbuUyGDbCs,https://open.spotify.com/album/5BGzOpea6At0Nd7tYtYZOP,https://open.spotify.com/artist/55Aa2cqylxrFIXC767Z865,https://open.spotify.com/artist/3aQeKQSyrW4qWr35idm0cy,,,,,Rap,,,2008,4:04
2016,83,Moonlight,Inspire - EP,Rameses B,,,,,,83,https://open.spotify.com/track/5ZBemWNJFt6Ne1ay2vjVJD,https://open.spotify.com/album/2wxU87uCO2FraMb3E5tqsc,https://open.spotify.com/artist/06EfEcjc0vdvI6VNL0soIO,,,,,,Alternative,,,2012,5:43
2016,84,No Faith in Brooklyn (feat. Jhameel),All American,Hoodie Allen,Jhameel,,,,,84,https://open.spotify.com/track/4V8uu21mnpyg7BElNNJdPs,https://open.spotify.com/album/3wDPZbAEnzvMY6mlySimUY,https://open.spotify.com/artist/382aq8Pij5V2nE2JMHMoxl,https://open.spotify.com/artist/7uHOp2UvCRbPU1sNKk57hv,,,,,Pop,,,2012,3:21
2016,85,The Haters,Success and Failure & Prince of the South 2 (Deluxe Version),Chingy,,,,,,85,https://open.spotify.com/track/6CFLt8ZZ4JiZNGZGY6Mhqa,https://open.spotify.com/album/1IDJuLEiAITZqDtMoxDoud,https://open.spotify.com/artist/3s2wTjWxK8NOX09dmsvVOh,,,,,,Rap,,,2015,1:04
2016,86,Dirt,Dirt,Florida Georgia Line,,,,,,86,https://open.spotify.com/track/0lkbzgwEiDzm9P8wffceHd,https://open.spotify.com/album/6BQuDHCKs1oJ3VIarrPoQ8,https://open.spotify.com/artist/3b8QkneNDz4JHKKKlLgYZg,,,,,,Country,,,2014,3:50
2016,87,Play It Again,Crash My Party,Luke Bryan,,,,,,87,https://open.spotify.com/track/03fT3OHB9KyMtGMt2zwqCT,https://open.spotify.com/album/5M8gr5RV2eR6UkztC69ogB,https://open.spotify.com/artist/0BvkDsjIUla7X0k6CSWh1I,,,,,,Country,,,2013,3:46
2016,88,Story Of My Life,Midnight Memories (Deluce),One Direction,,,,,,88,https://open.spotify.com/track/4nVBt6MZDDP6tRVdQTgxJg,https://open.spotify.com/album/7p1fX8aUySrBdx4WSYspOu,https://open.spotify.com/artist/4AK6F7OLvEQ5QYCBNiQWHq,,,,,,Pop,,,2013,4:05
2016,89,Safe And Sound,In A Tidal Wave Of Mystery (Deluxe Edition),Capital Cities,,,,,,89,https://open.spotify.com/track/6Z8R6UsFuGXGtiIxiD8ISb,https://open.spotify.com/album/3WrufJir7I61NkvkDwxero,https://open.spotify.com/artist/4gwpcMTbLWtBUlOijbVpuu,,,,,,Alternative,,,2013,3:12
2016,90,Crush,David Archuleta,David Archuleta,,,,,,90,https://open.spotify.com/track/4wCD0qOFNRu1Q6O3N6ycm4,https://open.spotify.com/album/4aZ3Mf9Tza576UhJ9kjYd7,https://open.spotify.com/artist/2C9n4tQgNLhHPhSCmdsQnk,,,,,,Pop,,,2008,3:33
2016,91,Love Me Like You Mean It,The First Time,Kelsea Ballerini,,,,,,91,https://open.spotify.com/track/0knbW9EwgSLfNFMWys1mQm,https://open.spotify.com/album/4smRLX0wglNhMXGyahWuUf,https://open.spotify.com/artist/3RqBeV12Tt7A8xH3zBDDUF,,,,,,Pop,,,2015,3:20
2016,92,She Will Be Loved (feat. Tiffany Alvord),"Cover Collaborations, Vol. 1",Boyce Avenue,Tiffany Alvord,,,,,92,https://open.spotify.com/track/0vXNYk4XKPSly2w858r7CN,https://open.spotify.com/album/16JVqQaupaBt030iKiD5S1,https://open.spotify.com/artist/7CQwac16i1W5ej8YpuL3dv,https://open.spotify.com/artist/2wNlZ2Vp23Sbv1DHgizbCb,,,,,Pop,,,2010,4:10
2016,93,No Interruption,All American,Hoodie Allen,,,,,,93,https://open.spotify.com/track/2yJVeT8cP1zstJxRP7Nlv8,https://open.spotify.com/album/3wDPZbAEnzvMY6mlySimUY,https://open.spotify.com/artist/382aq8Pij5V2nE2JMHMoxl,,,,,,Pop,,,2012,3:35
2016,94,Team,Pure Heroine,Lorde,,,,,,94,https://open.spotify.com/track/3G6hD9B2ZHOsgf4WfNu7X1,https://open.spotify.com/album/0rmhjUgoVa17LZuS8xWQ3v,https://open.spotify.com/artist/163tK9Wjr9P9DmM0AVK7lm,,,,,,Pop,,,2013,3:13
2016,95,Impossible - Main,No Gravity,Shontelle,,,,,,95,https://open.spotify.com/track/45EDI3rk0f4cAMt9f8b56R,https://open.spotify.com/album/00hVMpFWegdBKaNDAP55Bd,https://open.spotify.com/artist/4M6Z1wubeKtwPqbjJygTOc,,,,,,Pop,,,2010,3:46
2016,96,Find You,"Alex Goot & Friends, Vol. 4",Alex Goot,ATC,,,,,96,https://open.spotify.com/track/1kxE4VBYLZmSWlKcTTfH8N,https://open.spotify.com/album/4sdJDxJu61GhzBBzNcwuNe,https://open.spotify.com/artist/66Fb5gJ9SX2WGlqDLUpjux,https://open.spotify.com/artist/74ZHOTPP0eWWe9kLt8jHbP,,,,,Pop,,,2015,2:53
2016,97,Wasteland,Wasteland,Against The Current,,,,,,97,https://open.spotify.com/track/0Ay6ZtlkNE99lJMTS8Ingr,https://open.spotify.com/album/4AZnTt4ZVGxCgCtZe73aUL,https://open.spotify.com/artist/6yhD1KjhLxIETFF7vIRf8B,,,,,,Pop,,,2016,3:25
2016,98,Fall Back,The Proven Theory,YONAS,,,,,,98,https://open.spotify.com/track/56MEOTVPxqmmVTIzr8dwjS,https://open.spotify.com/album/7qVFRjwdAwhPOLqOEyTOXZ,https://open.spotify.com/artist/6gWsNpg9lhVbimwQ8bP5K1,,,,,,Rap,,,2011,3:34
2016,99,Don't You Wanna Stay,My Kinda Party,Jason Aldean,Kelly Clarkson,,,,,99,https://open.spotify.com/track/2CAf7WlHg8SlMLHmt55pqs,https://open.spotify.com/album/6XlhLxwKLIdNLBko1SYUvG,https://open.spotify.com/artist/3FfvYsEGaIb52QPXhg4DcH,https://open.spotify.com/artist/3BmGtnKgCSGYIUhmivXKWX,,,,,Country,,,2010,4:16
2016,100,Eye of the Needle,1000 Forms Of Fear (Deluxe Version),Sia,,,,,,100,https://open.spotify.com/track/6H8UxS43KArEIu2vGZI9Dj,https://open.spotify.com/album/6FdNvoO5sF4EKwCX9je1MH,https://open.spotify.com/artist/5WUlDfRSoLAfcVSX1WnrxN,,,,,,Pop,,,2015,4:08
2016,101,All These Things That I've Done,Hot Fuss,The Killers,,,,,,101,https://open.spotify.com/track/0kYUrLVQOfx21xuXu7OGrT,https://open.spotify.com/album/4undIeGmofnAYKhnDclN1w,https://open.spotify.com/artist/0C0XlULifJtAgn6ZNCW2eu,,,,,,Alternative,,,2004,5:01
2017,1,Lonely Love Song,Spectacular! (Music from the Nickelodeon Original Movie),Spectacular! Cast,,,,,,102,https://open.spotify.com/track/4ijnkcdcdlqR7KtcGMMhnv,https://open.spotify.com/album/16qSrL2izZJhagQiv7S1Qq,https://open.spotify.com/artist/6LXsctaxlamY9VuhxWlFH1,,,,,,Love,,,2009,3:08
2017,2,All About Us,My Forever,He Is We,Owl City,,,,,103,https://open.spotify.com/track/0UQAkAVNk3tubJYlOHyG3q,https://open.spotify.com/album/2TYyy4mug7CIiylNdLZojq,https://open.spotify.com/artist/6yFbpXlBH8XHVQGjUPUvKU,https://open.spotify.com/artist/07QEuhtrNmmZ0zEcqE9SF6,,,,,Love,,,2010,3:26
2017,3,Give Me Faith,Kingdom Come,Elevation Worship,,,,,,104,https://open.spotify.com/track/0Iahiy5y1VEmuwTFb65tG8,https://open.spotify.com/album/1wnfwokJAwNET0FZ4X2KCH,https://open.spotify.com/artist/3YCKuqpv9nCsIhJ2v8SMix,,,,,,Worship,https://www.youtube.com/watch?v=MmSnf9AsQYc,https://www.youtube.com/watch?v=MmSnf9AsQYc,2010,4:54
2017,4,Only Just A Call Away,Everybody Wants,The Struts,,,,,,105,https://open.spotify.com/track/3YXVnD4ITbQN9ddc3mKxRY,https://open.spotify.com/album/7iLnNik9W0ttekJblYrVfj,https://open.spotify.com/artist/3lDpdwM8KILepMHqBWUhIA,,,,,,Pop,https://www.youtube.com/watch?v=_SjN516BlKU,https://www.youtube.com/watch?v=jOPPq90khJA&pp=ygUJI29ubHlqdXN0,2016,3:04
2017,5,Your Love Changes Everything (Live) [feat. Brock Human],Simple Gospel (Live),United Pursuit,Brock Human,,,,,106,https://open.spotify.com/track/5N9ZuQsZFmbSOEZ5vKgSWe,https://open.spotify.com/album/3gQerhWK0nFDxmqRZww8Qp,https://open.spotify.com/artist/4YCpRzudpG6AeE0IvCjiGo,https://open.spotify.com/artist/3fKQOMOuRBYdymdO5yTKkp,,,,,Worship,,,2015,5:07
2017,6,You Better Believe,a girl a bottle a boat,Train,,,,,,107,https://open.spotify.com/track/3p14zOS6OEMFI1Ebw1fagi,https://open.spotify.com/album/26OJfCFh7u9WmHd3Y3q8IS,https://open.spotify.com/artist/3FUY2gzHeIiaesXtOAdB7A,,,,,,Alternative,,,2017,3:43
2017,7,I Will Follow,The Rock Won't Move,Vertical Worship,,,,,,108,https://open.spotify.com/track/1d2LyEJ1zZ0gWtlxyZQpDE,https://open.spotify.com/album/0DW4DEU7uY3yxFxUfhyiqk,https://open.spotify.com/artist/6N6Sk9XOoHsadAGYR44C2o,,,,,,Worship,,,2013,4:20
2017,8,The Heart Of Worship,Sing Like Never Before: The Essential Collection,Matt Redman,,,,,,109,https://open.spotify.com/track/5N23UhzMfAuCYjwhSbTQwH,https://open.spotify.com/album/70kDwid3oC52MDbnRxWydm,https://open.spotify.com/artist/0bz9hDpUbAw5JElgEiuIYZ,,,,,,Worship,,,2012,5:18
2017,9,Sweater Weather,I'm Sorry…,The Neighbourhood,,,,,,110,https://open.spotify.com/track/4pGqFOfzvfe6avb9kbZicC,https://open.spotify.com/album/64uUQtKfndQguejYmA40lL,https://open.spotify.com/artist/77SW9BnxLY8rJ0RciFqkHh,,,,,,Alternative,,,2012,4:00
2017,10,Heartbeat Song,Piece By Piece (Deluxe Version),Kelly Clarkson,,,,,,111,https://open.spotify.com/track/7FC9Lng8iXU081lbigu8m8,https://open.spotify.com/album/7oKtXc3FkeOZTCB88YugON,https://open.spotify.com/artist/3BmGtnKgCSGYIUhmivXKWX,,,,,,Pop,,,2015,3:18
2017,11,Far Away,All The Right Reasons (Special Edition),Nickelback,,,,,,112,https://open.spotify.com/track/0G53JYumT2vVxRGOtROlXk,https://open.spotify.com/album/69ny9Y7VrjVP7JNK0xhYke,https://open.spotify.com/artist/6deZN1bslXzeGvOLaLMOIF,,,,,,Rock,,,2005,3:58
2017,12,Starving,Starving,Hailee Steinfeld,,,,,,113,https://open.spotify.com/track/4Ce37cRWvM1vIGGynKcs22,https://open.spotify.com/album/18pR217SWwBjODSRWFBw0I,https://open.spotify.com/artist/5p7f24Rk5HkUZsaS3BLG5F,,,,,,Love,,,2016,3:01
2017,13,Bad Romance,Sing On,On The Rocks,,,,,,114,https://open.spotify.com/track/5bkqRWlpJtWGtP9axzTXnH,https://open.spotify.com/album/1ktcVKwWY9JAiNkl9ipWTi,https://open.spotify.com/artist/00IjdWQ46sSBP4gZYObAMx,,,,,,Pop,,,2012,4:36
2017,14,All Things New,For The Honor,Elevation Worship,,,,,,115,https://open.spotify.com/track/69w221pOCS4wKclpRKfYSl,https://open.spotify.com/album/7AF8bOSZOINrMfLOhZVydc,https://open.spotify.com/artist/3YCKuqpv9nCsIhJ2v8SMix,,,,,,Worship,,,2011,6:59
2017,15,The Good Part,The Click,AJR,,,,,,116,https://open.spotify.com/track/6qIqEZ5A7a7YxkrsBF9GTk,https://open.spotify.com/album/6hpiZXzsZxlkTXY8zavu3N,https://open.spotify.com/artist/6s22t5Y3prQHyaHWUN1R1C,,,,,,Pop,,,2017,3:47
2017,16,Pompeii,Pompeii,Ark Rhodes,Savannah Outen,,,,,117,https://open.spotify.com/track/7M288uc13UNSvwOSPfuEAL,https://open.spotify.com/album/3kJ5JBWRaoOgfz2alG0r5u,https://open.spotify.com/artist/0FcC38n7nTB9YS1xhFOKDX,https://open.spotify.com/artist/0FcC38n7nTB9YS1xhFOKDX,,,,,Alternative,,,2014,2:53
2017,17,Never Going Back (Live) [feat. Brock Human],Simple Gospel (Live),United Pursuit,Brock Human,,,,,118,https://open.spotify.com/track/4DmEUh51ANACrLZOzNHR5C,https://open.spotify.com/album/3gQerhWK0nFDxmqRZww8Qp,https://open.spotify.com/artist/4YCpRzudpG6AeE0IvCjiGo,https://open.spotify.com/artist/3fKQOMOuRBYdymdO5yTKkp,,,,,Worship,,,2015,9:03
2017,18,Symphony (feat. Zara Larsson),Symphony (feat. Zara Larsson),Clean Bandit,Zara Larsson,,,,,119,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8,https://open.spotify.com/album/4b13SJlne61y53KSEwuQtD,https://open.spotify.com/artist/6MDME20pz9RveH9rEXvrOM,https://open.spotify.com/artist/1Xylc3o4UrD53lo9CvFvVg,,,,,Pop,,,2017,3:32
2017,19,"i hate u, i love u (feat. olivia o'brien)",us,gnash,Olivia O'Brien,,,,,120,https://open.spotify.com/track/7vRriwrloYVaoAe3a9wJHe,https://open.spotify.com/album/3L0H4RjVXpEkwfDgi3XOdf,https://open.spotify.com/artist/3iri9nBFs9e4wN7PLIetAw,https://open.spotify.com/artist/1QRj3hoop9Mv5VvHQkwPEp,,,,,Pop,,,2016,4:11
2017,20,Sweater Weather,Sweater Weather,Kurt Hugo Schneider,Alyson Stoner,MAX,,,,121,https://open.spotify.com/track/5q6Muul5yClmY6Aw0QjGhj,https://open.spotify.com/album/45W6h6jV9etxNRTi6Y3uW3,https://open.spotify.com/artist/2BHswvFd8tMBizVWGcAMLm,https://open.spotify.com/artist/5ZuWrQzWBgJXbAfcLx2WTL,https://open.spotify.com/artist/1bqxdqvUtPWZri43cKHac8,,,,Pop,,,2014,3:48
2017,21,Fallin' For You,Breakthrough (Deluxe Edition),Colbie Caillat,,,,,,122,https://open.spotify.com/track/1le5KVGTF1xWf2aUj7ruLy,https://open.spotify.com/album/3spYzDjQBTJuBM6VhoFah8,https://open.spotify.com/artist/6aZyMrc4doVtZyKNilOmwu,,,,,,Pop,,,2009,3:35
2017,22,Wake - Studio Version,We Are Young & Free (Live),Hillsong Young & Free,,,,,,123,https://open.spotify.com/track/1cB0Iy5hlFOtZJcmbL17JE,https://open.spotify.com/album/56sO1QJK2c0grjvU7hzie3,https://open.spotify.com/artist/7m4gF38CPATtHrk5HS42WZ,,,,,,Worship,,,2013,4:14
2017,23,Lovesick,Why?,Jacob Whitesides,,,,,,124,https://open.spotify.com/track/2OyyhxGR7W3qJMcfWUOdhS,https://open.spotify.com/album/48I2gzctst5EmUaVNUsnwL,https://open.spotify.com/artist/05tyvnDgYMhgagYbUx9td4,,,,,,Pop,,,2016,3:14
2017,24,Find You - Acoustic - Live In Los Angeles,Find You (Acoustic - Live In Los Angeles),Zedd,Matthew Koma,Miriam Bryant,,,,125,https://open.spotify.com/track/1CnOUJzM9F5JHUVepMQ2Dt,https://open.spotify.com/album/4Z9ZiHTSTFLArmbfX0H8uC,https://open.spotify.com/artist/2qxJFvFYMEDqd7ui6kSAcq,https://open.spotify.com/artist/1mU61l2mcjEFraXZLpvVMo,https://open.spotify.com/artist/2zd9YxlsQvA5mkZ1NarYVQ,,,,Pop,https://www.youtube.com/watch?v=V6Chv3TEf2c,,2014,3:17
2017,25,Only King Forever,Only King Forever,Elevation Worship,,,,,,126,https://open.spotify.com/track/0kDdjHylcMnCU4DvsAL7Fi,https://open.spotify.com/album/6ojPMWx8YMfdd2idb8rM9h,https://open.spotify.com/artist/3YCKuqpv9nCsIhJ2v8SMix,,,,,,Worship,,,2014,4:57
2017,26,No Faith in Brooklyn (feat. Jhameel),All American,Hoodie Allen,Jhameel,,,,,127,https://open.spotify.com/track/4V8uu21mnpyg7BElNNJdPs,https://open.spotify.com/album/3wDPZbAEnzvMY6mlySimUY,https://open.spotify.com/artist/382aq8Pij5V2nE2JMHMoxl,https://open.spotify.com/artist/7uHOp2UvCRbPU1sNKk57hv,,,,,Pop,,,2012,3:21
2017,27,Kiss Me Slowly,The Way It Was,Parachute,,,,,,128,https://open.spotify.com/track/72R0X0h8YaxYNpegeoOl0M,https://open.spotify.com/album/7drIw3eAGaFbqjAQe9EMYF,https://open.spotify.com/artist/2PCUhxD40qlMqsKHjTZD2e,,,,,,Love,,,2011,3:55
2017,28,Simple Gospel (Live),Simple Gospel (Live),United Pursuit,,,,,,129,https://open.spotify.com/track/1laUzJ0NBV7iwWCcquCxcN,https://open.spotify.com/album/3gQerhWK0nFDxmqRZww8Qp,https://open.spotify.com/artist/4YCpRzudpG6AeE0IvCjiGo,,,,,,Worship,,,2015,6:00
2017,29,Whatever It Takes,Who We Are (All Partners Version),Lifehouse,,,,,,130,https://open.spotify.com/track/3nzL5CIQiCEt6jRt1AlQ9d,https://open.spotify.com/album/1ISFv3wJNEj1DxP64UWEMO,https://open.spotify.com/artist/5PokPZn11xzZXyXSfnvIM3,,,,,,Alternative,,,2007,3:27
2017,30,Unbelievable,Mobile Orchestra,Owl City,Hanson,,,,,131,https://open.spotify.com/track/6vysCzjEwFF4flCw3d6DeO,https://open.spotify.com/album/6P9CHi6Dx26YWHeE3aTZiz,https://open.spotify.com/artist/07QEuhtrNmmZ0zEcqE9SF6,https://open.spotify.com/artist/0SdiiPkr02EUdekHZJkt58,,,,,Pop,,,2015,3:13
2017,31,What the Hell,Goodbye Lullaby,Avril Lavigne,,,,,,132,https://open.spotify.com/track/5zTzDqrEmseqL2G8ElgBu7,https://open.spotify.com/album/3SUtKkjatUCubbgOC8OP4o,https://open.spotify.com/artist/0p4nmQO2msCgU4IF37Wi3j,,,,,,Pop,,,2011,3:40
2017,32,The Glories of Calvary,30: Three Decades of Songs for the Church,Sovereign Grace Music,Norton Hall,,,,,133,https://open.spotify.com/track/0ZMn19sFceCxdLpgiWU0a7,https://open.spotify.com/album/6GmqHkUvT9NWRxD17vBFJm,https://open.spotify.com/artist/6MYKRhEIKscR8qdGlvpk9y,https://open.spotify.com/artist/36ozruRm6CwCBnTfXdqbep,,,,,Worship,,,2014,4:03
2017,33,Don't Let Me Down,Don't Let Me Down,Joy Williams,,,,,,134,https://open.spotify.com/track/6oqlWkAUCqBXjvorIRSm54,https://open.spotify.com/album/1mwgnCkCGVwPbp6CpFAqIp,https://open.spotify.com/artist/4TCXgdDPm10ensLNCVnIYa,,,,,,Alternative,,,2017,3:00
2017,34,What A Beautiful Name,What A Beautiful Name,Hillsong Worship,,,,,,135,https://open.spotify.com/track/4KLj9QjEhJl2WU50mxRF9Z,https://open.spotify.com/album/7m2VtB9IdKJ0WZmnuSB5Q2,https://open.spotify.com/artist/3SgHzT552wy2W8pNLaLk24,,,,,,Worship,,,2017,3:58
2017,35,Play That Song,a girl a bottle a boat,Train,,,,,,136,https://open.spotify.com/track/77hjM9bMmgfTGJXv14UFmi,https://open.spotify.com/album/26OJfCFh7u9WmHd3Y3q8IS,https://open.spotify.com/artist/3FUY2gzHeIiaesXtOAdB7A,,,,,,Alternative,,,2017,4:03
2017,36,Things We Do For Love,Spectacular! (Music from the Nickelodeon Original Movie),Spectacular! Cast,,,,,,137,https://open.spotify.com/track/1VjAPBaDXWE5A4nqqbb0b8,https://open.spotify.com/album/16qSrL2izZJhagQiv7S1Qq,https://open.spotify.com/artist/6LXsctaxlamY9VuhxWlFH1,,,,,,Love,,,2009,2:59
2017,37,First Time,Who We Are (All Partners Version),Lifehouse,,,,,,138,https://open.spotify.com/track/40Fp6pxcS9l08kL1R50mR4,https://open.spotify.com/album/1ISFv3wJNEj1DxP64UWEMO,https://open.spotify.com/artist/5PokPZn11xzZXyXSfnvIM3,,,,,,Alternative,,,2007,3:23
2017,38,You Found Me,The Fray,The Fray,,,,,,139,https://open.spotify.com/track/4IoYz8XqqdowINzfRrFnhi,https://open.spotify.com/album/3ibdlhMmbFPMYoWvwHCzI3,https://open.spotify.com/artist/0zOcE3mg9nS6l3yxt1Y0bK,,,,,,Alternative,https://www.youtube.com/watch?v=_tdWkuyFI6c,https://www.youtube.com/watch?v=jFg_8u87zT0,2009,4:01
2017,39,Here Without You,Away From The Sun,3 Doors Down,,,,,,140,https://open.spotify.com/track/3NLrRZoMF0Lx6zTlYqeIo4,https://open.spotify.com/album/72olNArm75vOycSziqIX9Y,https://open.spotify.com/artist/2RTUTCvo6onsAnheUk3aL9,,,,,,Alternative,,,2002,3:58
2017,40,The Stand,The Stand,Hillsong Young & Free,,,,,,141,https://open.spotify.com/track/6O44fZh9s6jHlJO6jDAGuZ,https://open.spotify.com/album/1Z1AWzi4XaPFpAQLRUphSg,https://open.spotify.com/artist/7m4gF38CPATtHrk5HS42WZ,,,,,,Worship,,,2014,4:06
2017,41,You Make Me Brave (Live),You Make Me Brave (Live),Bethel Music,Amanda Cook,,,,,142,https://open.spotify.com/track/62gV6mFT6Zzim0Wp8IpYg9,https://open.spotify.com/album/00nTZmVrarWu4wbR1YABXw,https://open.spotify.com/artist/26T4yOaOoFJvUvxR87Y9HO,https://open.spotify.com/artist/53Gnd3lGlcL8ua9Yyu9xDP,,,,,Worship,,,2014,6:06
2017,42,All In,Smoke & Mirrows (Deluxe),Lifehouse,,,,,,143,https://open.spotify.com/track/5dePpbamNezj1qhHKJPViS,https://open.spotify.com/album/1IkEI6OxppVnKaBgZpJ0Sm,https://open.spotify.com/artist/5PokPZn11xzZXyXSfnvIM3,,,,,,Alternative,,,2010,3:56
2017,43,Lost Me,The Transition (Deluxe),YONAS,,,,,,144,https://open.spotify.com/track/2FzKEbIRRBtOMBcD1rhKFU,https://open.spotify.com/album/3CxftnwoCjXKRSstXKY1mW,https://open.spotify.com/artist/6gWsNpg9lhVbimwQ8bP5K1,,,,,,Rap,,,2013,4:03
2017,44,50 Ways to Say Goodbye,California 37,Train,,,,,,145,https://open.spotify.com/track/2NniAhAtkRACaMeYt48xlD,https://open.spotify.com/album/5zseibu9WEsPaZmkJUMkz1,https://open.spotify.com/artist/3FUY2gzHeIiaesXtOAdB7A,,,,,,Alternative,https://www.youtube.com/watch?v=uezMm49xZtE,https://www.youtube.com/watch?v=GSBFehvLJDc,2012,4:07
2017,45,Sparks Fly,Speak Now,Taylor Swift,,,,,,146,https://open.spotify.com/track/6d9IiDcFxtFVIvt9pCqyGH,https://open.spotify.com/album/5MfAxS5zz8MlfROjGQVXhy,https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02,,,,,,Pop,,,2010,4:20
2017,46,Rush,Into The Rush,Aly & AJ,,,,,,147,https://open.spotify.com/track/1dpXikU9kSyxm1mKulwHws,https://open.spotify.com/album/1Qx0TayWQYtbHAR7ECJyj7,https://open.spotify.com/artist/5wugb0kaq0J6nyQ5Xgd17i,,,,,,Pop,,,2005,3:11
2017,47,Messiah / You're Beautiful,Cannons,Phil Wickham,,,,,,148,https://open.spotify.com/track/0W5TB5VNs0J16suh3r67P1,https://open.spotify.com/album/52PYPu1gsuo3r27WDWTnb2,https://open.spotify.com/artist/5d1JhBfyb58upMXCZOdbQu,,,,,,Worship,,,2007,4:53
2017,48,You & I,Only The Lonely,Colony House,,,,,,149,https://open.spotify.com/track/7yhNr2wj7mZcpRG5K2Zgj6,https://open.spotify.com/album/5vBnIcG7nD3XEt8ErHpytO,https://open.spotify.com/artist/6R664N4cEza3eORSqKSgO4,,,,,,Alternative,,,2017,3:26
2017,49,Let Her Go (feat. Hannah Trigwell),"Cover Collaborations, Vol. 3",Boyce Avenue,Hannah Trigwell,,,,,150,https://open.spotify.com/track/684kly4A0xCFHyxd28qNB1,https://open.spotify.com/album/23tEU9zTAsxwR2fbY2dT8K,https://open.spotify.com/artist/7CQwac16i1W5ej8YpuL3dv,https://open.spotify.com/artist/7AEPFGsBBHqMtHGiYDFVQy,,,,,Pop,,,2015,3:39
2017,50,Heartbreak Girl,5 Seconds of Summer,5 Seconds of Summer,,,,,,151,https://open.spotify.com/track/556IN8IgPqZORjhmlyAXaP,https://open.spotify.com/album/2LkWHNNHgD6BRNeZI2SL1L,https://open.spotify.com/artist/5Rl15oVamLq7FbSb0NNBNy,,,,,,Pop,,,2014,3:18
2017,51,Set a Fire,Endless Years,Will Reagan,United Pursuit,,,,,152,https://open.spotify.com/track/3LSna6W1dRf2QbsUgmRoFf,https://open.spotify.com/album/4UVvmClozVCOUjQ89uKdaP,https://open.spotify.com/artist/3P9Tb34QQEWyjm1pYdPfOP,https://open.spotify.com/artist/4YCpRzudpG6AeE0IvCjiGo,,,,,Worship,,,2012,5:04
2017,52,Great I Am,Breathe In,"Phillips, Craig & Dean",,,,,,153,https://open.spotify.com/track/2e6Tbu1hiYjUR7kgMIZpkO,https://open.spotify.com/album/4z2Reu5ayiiP2izF4w3znO,https://open.spotify.com/artist/0g5OkLnQogzLrT9s5vw6kl,,,,,,Worship,,,2012,4:29
2017,53,Flexicution,Bobby Tarantino,Logic,,,,,,154,https://open.spotify.com/track/2c8sgbZoEanC3QyFNZxUcA,https://open.spotify.com/album/0WMr3ulx5Mzi1B3C8LsHVA,https://open.spotify.com/artist/4xRYI6VqpkE3UwrDrAZL8L,,,,,,Rap,,,2016,3:38
2017,54,Lost and Found,a girl a bottle a boat,Train,,,,,,155,https://open.spotify.com/track/01EvpmJCelI4Gbf4Ksp1v2,https://open.spotify.com/album/26OJfCFh7u9WmHd3Y3q8IS,https://open.spotify.com/artist/3FUY2gzHeIiaesXtOAdB7A,,,,,,Alternative,,,2017,3:28
2017,55,How to Save a Life,00s Covers,Chris Pomeroy,,,,,,156,https://open.spotify.com/track/44Q5lMU4hLSICNCJfWqKz0,https://open.spotify.com/album/4AxigIqBtcsVRSAJjeDkkS,https://open.spotify.com/artist/4iZOLQ8D078n88B5yGaKVh,,,,,,Pop,,,2016,5:10
2017,56,Unbelievable,Instigator,Kaci Brown,,,,,,157,https://open.spotify.com/track/4khzbnfJLnv6ZahZjPDWVr,https://open.spotify.com/album/7kr1b0hmWcXdEWLF27Bbwh,https://open.spotify.com/artist/5Ct1GEDES4Nlkc6cFbZYq0,,,,,,Pop,,,2005,4:08
2017,57,Since U Been Gone,Breakaway,Kelly Clarkson,,,,,,158,https://open.spotify.com/track/3xrn9i8zhNZsTtcoWgQEAd,https://open.spotify.com/album/5gDAEao3VxFdbm8vS0koQq,https://open.spotify.com/artist/3BmGtnKgCSGYIUhmivXKWX,,,,,,Pop,,,2004,3:08
