Include,,,,,Run,Cooldown,TOTAL,,,,,Guess,,Notes,,,,,,,,,,,,,,,,
Location,Day,Month,Day,Date,Run Calories,Run Distance,Average Pace,Average Pace Kevin,MPH Kevin,Run Minutes,Run Seconds,Walk Calories,Walk Distance,Average Pace,Average Pace Kevin,MPH Kevin,Walk Minutes,Walk Seconds,Calories,Distance,Minutes,Seconds,Time,Kevin Intensity Meter,Town,Season,,Start Time,Notes,
Outside,Friday,7,19,7/19/19,386,3.74,0,8:50,6.8,33,0,0,0.19,0,18:26,3.257,3,30,386,3.93,36,30,0:36:30,,Home,Summer 2019,,6:25 PM,96 Jake's Pizza. Terrible run. Walked a lot but not recorded. Walked like 10 minutes at end,
,Saturday,7,20,7/20/19,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,0,0:00:00,,Home,Summer 2019,,,,
,Sunday,7,21,7/21/19,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,0,0:00:00,,Home,Summer 2019,,,,
,Monday,7,22,7/22/19,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,0,0:00:00,,Home,Summer 2019,,,,
,Tuesday,7,23,7/23/19,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,0,0:00:00,,Home,Summer 2019,,,,
,Wednesday,7,24,7/24/19,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,0,0:00:00,,Home,Summer 2019,,,,
,Thursday,7,25,7/25/19,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,0,0:00:00,,Home,Summer 2019,,,,
Outside,Friday,7,26,7/26/19,568,5.51,0,8:32,7.034,47,0,0,0.24,0,19:27,3.085,4,40,568,5.75,51,40,0:51:40,,Home,Summer 2019,5.5,5:30 PM,87 Jake's Pizza. Ordering new soes,
Outside,Saturday,7,27,7/27/19,272,2.51,0,7:59,7.53,20,0,0,0.26,0,19:14,3.12,5,0,272,2.77,25,0,0:25:00,,Home,Summer 2019,4,6:10 PM,91 Jake's Pizza. Approx 2 minutes of this run was cut by app,
Outside,Sunday,7,28,7/28/19,539,5.2,0,8:28,7.09,44,0,0,0.25,0,20:00,3,5,0,539,5.45,49,0,0:49:00,,Home,Summer 2019,6,5:50 PM,New shoes. Feet hurt!!! Wanted to go for 10-13 but couldn't…,
Outside,Monday,7,29,7/29/19,426,4.13,0,8:14,7.288,34,0,0,0.15,0,20:00,3,3,0,426,4.28,37,0,0:37:00,,Home,Summer 2019,3,6:00 PM,Feet felt good. Love you Shayna. Love you Alexis,
Outside,Tuesday,7,30,7/30/19,524,5.09,0,7:52,7.635,40,0,0,0.17,0,17:39,3.4,3,0,524,5.26,43,0,0:43:00,,Home,Summer 2019,4,5:30 PM,79 Jake's Pizza,
,Wednesday,7,31,7/31/19,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,0,0:00:00,,Home,Summer 2019,,,Sand volleyball,
Outside,Thursday,8,1,8/1/19,226,2.03,0,8:23,7.164,17,0,0,0.3,0,16:40,3.6,5,0,226,2.33,22,0,0:22:00,,Home,Summer 2019,3,5:30 PM,,
Outside,Friday,8,2,8/2/19,601,5.86,0,8:12,7.325,48,0,0,0.19,0,18:26,3.257,3,30,601,6.05,51,30,0:51:30,,Home,Summer 2019,4,5:51 PM,85 Jake's Pizza. Stopped inside WN,
,Saturday,8,3,8/3/19,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,0,0:00:00,,Home,Summer 2019,,,,
Outside,Sunday,8,4,8/4/19,255,2.38,0,8:25,7.14,20,0,0,0.2,0,15:00,4,3,0,255,2.58,23,0,0:23:00,,Home,Summer 2019,4,7:00 PM,,
Outside,Monday,8,5,8/5/19,268,2.53,0,7:55,7.59,20,0,0,0.18,0,16:40,3.6,3,0,268,2.71,23,0,0:23:00,,Home,Summer 2019,3,6:56 PM,,
Outside,Tuesday,8,6,8/6/19,527,5.04,0,8:09,7.375,41,0,0,0.28,0,17:52,3.36,5,0,527,5.32,46,0,0:46:00,,Home,Summer 2019,5.5,5:30 PM,Wanted to for 7.2 miles in 60 minutes. Got tired around 36-40 minutes,
,Wednesday,8,7,8/7/19,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,0,0:00:00,,Home,Summer 2019,,,Sand volleyball 3.5 hours,
,Thursday,8,8,8/8/19,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,0,0:00:00,,Home,Summer 2019,,,Basketball Deeke family,
Outside,Friday,8,9,8/9/19,445,4.28,0,7:57,7.552,34,0,0,0.2,0,17:30,3.428,3,30,445,4.48,37,30,0:37:30,,Home,Summer 2019,3,7:00 PM,84 Jake's Pizza,
Outside,Saturday,8,10,8/10/19,319,3.03,0,8:35,6.992,26,0,0,0.22,0,18:11,3.3,4,0,319,3.25,30,0,0:30:00,,Home,Summer 2019,5,12:00 PM,Tired and hot,
Outside,Sunday,8,11,8/11/19,309,2.93,0,9:13,6.511,27,0,0,0.28,0,19:39,3.054,5,30,309,3.21,32,30,0:32:30,,Home,Summer 2019,5,2:00 PM,Bad. Took a 2 minute break,
,Monday,8,12,8/12/19,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,0,0:00:00,,Home,Summer 2019,,,,
Outside,Tuesday,8,13,8/13/19,626,6.24,0,8:20,7.2,52,0,0,0,0,,,0,0,626,6.24,52,0,0:52:00,,Home,Summer 2019,5.5,5:45 PM,"Arch hurt. Rain (Phone says 52:34 but needed time to open garage, dry phone, stop run).",
,Wednesday,8,14,8/14/19,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,0,0:00:00,,Home,Summer 2019,,,Volleyball from 5:15 to 8:45,
,Thursday,8,15,8/15/19,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,0,0:00:00,,Home,Summer 2019,,,"Basketball from 6:30 to 8:45 (5 games, 4 to 15, 1 to 21. 2.5 subs on our Tea)",
Outside,Friday,8,16,8/16/19,444,4.23,0,8:03,7.464,34,0,0,0.25,0,20:00,3,5,0,444,4.48,39,0,0:39:00,,Home,Summer 2019,5,7:45 PM,80 Jake's Pizza. Old shoes,
Outside,Saturday,8,17,8/17/19,276,2.56,0,7:49,7.68,20,0,0,0.23,0,17:24,3.45,4,0,276,2.79,24,0,0:24:00,,Home,Summer 2019,3,6:00 PM,Old shoes,
Outside,Sunday,8,18,8/18/19,421,3.92,0,8:41,6.917,34,0,0,0.36,0,13:54,4.32,5,0,421,4.28,39,0,0:39:00,,Home,Summer 2019,5,3:30 PM,Feet hurt bad. New shoes,
,Monday,8,19,8/19/19,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,0,0:00:00,,Home,Summer 2019,,,,
Outside,Tuesday,8,20,8/20/19,422,3.23,0,8:41,6.921,28,0,0,0.22,0,18:11,3.3,4,0,422,3.45,32,0,0:32:00,,Home,Summer 2019,4.5,5:30 PM,Left arch hurt. Strava app doesn't do 2 decimal places. Guessing run,
Outside,Wednesday,8,21,8/21/19,242,2.23,0,7:38,7.87,17,0,0,0.22,0,18:11,3.3,4,0,242,2.45,21,0,0:21:00,,Home,Summer 2019,3,7:30 PM,Left arch hurt,
,Thursday,8,22,8/22/19,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,0,0:00:00,,Home,Summer 2019,,,,
Outside,Friday,8,23,8/23/19,452,4.37,0,7:47,7.711,34,0,0,0.14,0,17:52,3.36,2,30,452,4.51,36,30,0:36:30,,Home,Summer 2019,3,7:20 PM,69 Jake's Pizza. lowkey kinda cold. Nice. Old shoes,
Outside,Saturday,8,24,8/24/19,278,2.62,0,8:24,7.145,22,0,0,0.19,0,15:48,3.8,3,0,278,2.81,25,0,0:25:00,,Home,Super Senior Fall I,5.5,5:17 PM,77 Jake's Pizza. Quick run before UF vs U Miami. Jeff Thomas. God Your love is fierce. Very full stomach during run. Full of water,
Outside,Sunday,8,25,8/25/19,828,8.11,0,8:38,6.951,70,0,0,0.22,0,18:11,3.3,4,0,828,8.33,74,0,1:14:00,,Home,Super Senior Fall I,5.75,4:00 PM,78 Jake's Pizza. Moderate arch pain. Could have maybe pushed for 9 miles but nah,
,Monday,8,26,8/26/19,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,0,0:00:00,,Home,Super Senior Fall I,,,,
Outside,Tuesday,8,27,8/27/19,557,5.36,0,7:51,7.657,42,0,0,0.19,0,15:48,3.8,3,0,557,5.55,45,0,0:45:00,,Home,Super Senior Fall I,3,7:00 PM,"75 Jake's Pizza. Right arch minor sore. Yes, right arch",
,Wednesday,8,28,8/28/19,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,0,0:00:00,,Home,Super Senior Fall I,,,Volleyball 6 - 8:30,
,Thursday,8,29,8/29/19,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,0,0:00:00,,Home,Super Senior Fall I,,,Basketball. 5 games of 4v4 no subs. Very sweaty in hot gym great workout,
Outside,Friday,8,30,8/30/19,457,4.33,0,7:52,7.641,34,0,0,0.27,0,17:36,3.41,4,45,457,4.6,38,45,0:38:45,,Home,Super Senior Fall I,3,7:15 PM,73 Jake's Pizza,
Outside,Saturday,8,31,8/31/19,279,2.7,0,8:09,7.363,22,0,0,0.1,0,17:30,3.428,1,45,279,2.8,23,45,0:23:45,,Home,Super Senior Fall I,3,9:30 AM,71 Jake's Pizza. quick run b4 Akron IL,
Outside,Sunday,9,1,9/1/19,295,2.79,0,7:54,7.609,22,0,0,0.17,0,17:39,3.4,3,0,295,2.96,25,0,0:25:00,,Home,Super Senior Fall I,3,4:15 PM,78 Jake's Pizza. Old shoes,
Outside,Monday,9,2,9/2/19,593,5.8,0,8:38,6.96,50,0,0,0.2,0,17:30,3.428,3,30,593,6,53,30,0:53:30,,Home,Super Senior Fall I,6,5:00 PM,Exhausted. Left arch hurt,
Outside,Tuesday,9,3,9/3/19,556,5.39,0,7:59,7.52,43,0,0,0.16,0,18:45,3.2,3,0,556,5.55,46,0,0:46:00,,Home,Super Senior Fall I,6,6:05 PM,"Left arch hurt. Gave it everything I had. Initially was going to go for maybe 6-7 at a slower pace but did 5.39 at fast rate. 24:03, 32:01, 40:04. Jake's Pizza 83/82 I think?? Pretty sure. Phone says 79 according to Nike App",
,Wednesday,9,4,9/4/19,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,0,0:00:00,,Home,Super Senior Fall I,,,Volleyball 6:30 to 9,
,Thursday,9,5,9/5/19,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,0,0:00:00,,Home,Super Senior Fall I,,,Nothing at all. Bub City Chicago,
Outside,Friday,9,6,9/6/19,450,4.38,0,8:00,7.508,35,0,0,0.11,0,18:11,3.3,2,0,450,4.49,37,0,0:37:00,,Home,Super Senior Fall I,5,5:45 PM,"71 Jake's Pizza. Old shoes. Feet felt good, but heavy breathing",
Outside,Saturday,9,7,9/7/19,280,2.58,0,7:46,7.74,20,0,0,0.24,0,16:40,3.6,4,0,280,2.82,24,0,0:24:00,,Home,Super Senior Fall I,2,10:00 AM,75 Jake's Pizza. Easy run. New shoes,
Outside,Sunday,9,8,9/8/19,1087,10.58,0,8:31,7.053,90,0,0,0.34,0,14:43,4.08,5,0,1087,10.92,95,0,1:35:00,,Home,Super Senior Fall I,6,5:30 PM,65 Jake's Pizza at 6:44. Good run. Moderate left arch pain but fired up,
Outside,Monday,9,9,9/9/19,332,3.18,0,7:52,7.632,25,0,0,0.14,0,17:52,3.36,2,30,332,3.32,27,30,0:27:30,,Home,Super Senior Fall I,3,5:41 PM,75 Jake's Pizza. Old Shoes. No shoes,
Outside,Tuesday,9,10,9/10/19,552,5.28,0,8:09,7.367,43,0,0,0.25,0,16:00,3.75,4,0,552,5.53,47,0,0:47:00,,Home,Super Senior Fall I,5.9,5:30 PM,87 Jake's Pizza at 6:06. 2:30 minute break with Grant and Jacob. Gassed. No shirt. New Shoes,
,Wednesday,9,11,9/11/19,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,0,0:00:00,,Home,Super Senior Fall I,,,Volleyball 6:30 to 9:30. 7 Games. Went 2-5,
,Thursday,9,12,9/12/19,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,0,0:00:00,,Home,Super Senior Fall I,,,5 games of Deeke 5v5 family basketball. 3-2. 1 sub,
Outside,Friday,9,13,9/13/19,553,5.35,0,7:52,7.642,42,0,0,0.15,0,16:40,3.6,2,30,553,5.5,44,30,0:44:30,,Home,Super Senior Fall I,5,5:45 PM,New Shoes. 71 Jake's Pizza at 6:18,
Outside,Saturday,9,14,9/14/19,277,2.55,0,7:51,7.65,20,0,0,0.24,0,14:35,4.114,3,30,277,2.79,23,30,0:23:30,,Home,Super Senior Fall I,2,9:30 AM,New Shoes. 75 Jake's Pizza at 9:48,
Outside,Sunday,9,15,9/15/19,267,2.43,0,8:14,7.29,20,0,0,0.27,0,14:49,4.05,4,0,267,2.7,24,0,0:24:00,,Home,Super Senior Fall I,6,4:00 PM,Gassed,
Outside,Monday,9,16,9/16/19,716,8.2,0,8:33,7.028,70,0,0,0.18,0,22:14,2.7,4,0,716,8.38,74,0,1:14:00,,Home,Super Senior Fall I,6,5:40 PM,Pretty sure it said 76 Jake's Pizza. Approximately 9 or 10 minutes of this run trimmed off. Stupid f ing Nike app. I'm guessing run was 7.03 + 1 + .12 + .05 = 8.2 in 60 + 8:34 + 1 + 0:26 = 70 minutes,
Outside,Tuesday,9,17,9/17/19,585,5.5,0,8:11,7.333,45,0,0,0.37,0,13:31,4.44,5,0,585,5.87,50,0,0:50:00,,Home,Super Senior Fall I,6,5:30 PM,Jake's Pizza 76 at 6:05&6:06. Moderate left arch pain but not terrible,
,Wednesday,9,18,9/18/19,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,0,0:00:00,,Home,Super Senior Fall I,,,,
Outside,Thursday,9,19,9/19/19,420,5.26,0,8:11,7.339,43,0,0,0.24,0,16:40,3.6,4,0,420,5.5,47,0,0:47:00,,Home,Super Senior Fall I,4,5:40 PM,"Typical 5 mile run but stupid Nike app. 83 Jake's Pizza at 6:14/6:15 42:43 at Wheaton Crossing turn, 43:00 at Stair's front door, 43:20 at light post (after walk)",
Outside,Friday,9,20,9/20/19,448,4.27,0,8:12,7.32,35,0,0,0.26,0,15:24,3.9,4,0,448,4.53,39,0,0:39:00,,Home,Super Senior Fall I,5,5:55 PM,86 Jake's Pizza at 6:20. Could have done one more mile loop around Sandburg for an extra push but saving energy for Sunday. No run tomorrow,
,Saturday,9,21,9/21/19,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,0,0:00:00,,Home,Super Senior Fall I,,,"No run today, Dentist and then Compass Mortgage block party. Edit: Unpredictable weather and Compass Mortgage event is cancelled. Chillig today and watching football",
Outside,Sunday,9,22,9/22/19,1089,11.06,0,8:47,6.841,97,0,0,0.2,0,20:00,3,4,0,1089,11.26,101,0,1:41:00,,Home,Super Senior Fall I,6.5,9:30 AM,77 Jake's Pizza at 10:17. Nice long run before football. Overcast,
Outside,Monday,9,23,9/23/19,261,2.78,0,7:50,7.668,21,45,0,0,0,,,0,0,261,2.78,21,45,0:21:45,,Home,Super Senior Fall I,2,5:58 PM,Stupid f ing Nike App crashed. Phone says I paused for 2:30. I feel like I paused for approzimately that. stupid app Final 1.59 miles at 7:45 pace. Jake's Pizza 75 at 6:07. Old shoes. Ball parking 21:45,
Outside,Tuesday,9,24,9/24/19,553,5.4,0,7:58,7.534,43,0,0,0.16,0,18:45,3.2,3,0,553,5.56,46,0,0:46:00,,Home,Super Senior Fall I,,5:25 PM,"6:00 79/79/79/79/78/78/79/79/79/79/79/79/79 Jake's Pizza approximately. flashed 79 several times, then 78 twice, then 79 many times lol. New shoes. Feet felt good. Legs felt good. Out of breath",
,Wednesday,9,25,9/25/19,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,0,0:00:00,,Home,Super Senior Fall I,,,Volleyball,
,Thursday,9,26,9/26/19,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,0,0:00:00,,Home,Super Senior Fall I,,,Basketball with Deeke. 4 on 4. Other team had sub. 5 games to 15,
Outside,Friday,9,27,9/27/19,321,4.25,0,8:15,7.285,35,0,0,0.23,0,15:14,3.942,3,30,321,4.48,38,30,0:38:30,,Home,Super Senior Fall I,3,5:43 PM,"Stupid Nike App crashed. Old shoes. Poured all day. Rained slightly during entire run. Sometimes it rained somewhat moderately, sometiems it dirzzled but no excused. Jake's Pizza 69 at 6:09 Nice. 68 6:09 69 6:10. Teatered but 69696868696969. Something like that. Still a lot of energy in run. Phone says 3.02. Ball parking 4.25 to match consisent 4.48. Moist prairie path. Old shoes because wet",
Outside,Saturday,9,28,9/28/19,224,2.63,0,7:37,7.89,20,0,0,0.17,0,19:08,3.138,3,15,224,2.8,23,15,0:23:15,,Home,Super Senior Fall I,2,10:00 AM,"Stupid Nike app crashed again. Back to back days. Moist prairie path. 10:08 62 Jake's Pizza. A little thirsty during rin. Wet shoes. 20:00 Just shy of light post. In between last driveway and light post. 2nd mile was 7:25. Very fast woman in her 40s about a minute ahead of me, I tried to keep up with entire path. Old shoes",
Outside,Sunday,9,29,9/29/19,911,9.15,0,8:45,6.862,80,0,0,0.32,0,15:38,3.84,5,0,911,9.47,85,0,1:25:00,,Home,Super Senior Fall I,6,10:20 AM,11:11 AM Jake's Pizza 65. Not too much feet pain. New shoes,
Outside,Monday,9,30,9/30/19,343,3.18,0,7:52,7.632,25,0,0,0.3,0,16:40,3.6,5,0,343,3.48,30,0,0:30:00,,Home,Super Senior Fall I,6,6:00 PM,6:15 85 Jake's Pizza. Yes 85. Pretty humid. Old shoes,
Outside,Tuesday,10,1,10/1/19,549,5.36,0,8:24,7.146,45,0,0,0.24,0,16:40,3.6,4,0,549,5.6,49,0,0:49:00,,Home,Super Senior Fall I,7,5:47 PM,"6:22 85, 6:23 85 Jake's Pizza. Hardest run ever? Barely made it to the end. Certainly hardest run in a while",
,Wednesday,10,2,10/2/19,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,0,0:00:00,,Home,Super Senior Fall I,,,Volleyball,
,Thursday,10,3,10/3/19,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,0,0:00:00,,Home,Super Senior Fall I,,,"Deeke family basketball. 5 games of 5v5 no sub, 4 to 15, last one to 21. Went 4-1",
Outside,Friday,10,4,10/4/19,556,5.33,0,7:53,7.614,42,0,0,0.25,0,16:00,3.75,4,0,556,5.58,46,0,0:46:00,,Home,Super Senior Fall I,4,5:30 PM,6:06 56 Jake's Pizza. New Shoes. Sweatshirt,
Outside,Saturday,10,5,10/5/19,310,2.79,0,7:11,8.37,20,0,0,0.31,0,16:08,3.72,5,0,310,3.1,25,0,0:25:00,,Home,Super Senior Fall I,4,10:00 AM,that pace though! 10:10 60/59 10:11 60 Jake's Pizza. Sweatshirt. Old shoes. Maybe went too hard before tomorrow,
Outside,Sunday,10,6,10/6/19,1077,10.78,0,8:48,6.826,94,45,0,0.32,0,15:38,3.84,5,0,1077,11.1,99,45,1:39:45,,Home,Super Senior Fall I,6.5,10:00 AM,New Shoes. 11:07 67 Jake's Pizza. Nike App crashed. Assuming it took off 90 seconds off of run.,
,Monday,10,7,10/7/19,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,0,0:00:00,,Home,Super Senior Fall I,,,,
Outside,Tuesday,10,8,10/8/19,552,5.35,0,7:57,7.552,42,30,0,0.21,0,19:03,3.15,4,0,552,5.56,46,30,0:46:30,,Home,Super Senior Fall I,4,5:35 PM,"New Shoes. 6:09 68 Jake's Pizza. Legs fine, just tired. Left foot ehhh not good but not bad",
,Wednesday,10,9,10/9/19,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,0,0:00:00,,Home,Super Senior Fall I,,,,
,Thursday,10,10,10/10/19,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,0,0:00:00,,Home,Super Senior Fall I,,,,
Outside,Friday,10,11,10/11/19,441,5.26,0,8:00,7.514,42,0,0,0.24,0,16:40,3.6,4,0,441,5.5,46,0,0:46:00,,Home,Super Senior Fall I,2,5:45 PM,"Old Shoes. Jake's Pizza 6:18 44, 6:19 44. Felt good. A little cold. Typical mile run. Stupid Nike App crashed",
Outside,Saturday,10,12,10/12/19,267,2.63,0,7:37,7.89,20,0,0,0,0,,,0,0,267,2.63,20,0,0:20:00,,Home,Super Senior Fall I,3,11:45 AM,Phone crashed. Phone may have died. Made it just shy of last driveway. Phone died during last cooldown so no cooldown. Old shoes,
Outside,Sunday,10,13,10/13/19,552,13.73,0,8:45,6.865,120,0,0,0.33,0,19:42,3.046,6,30,552,14.06,126,30,2:06:30,,Home,Super Senior Fall I,6,9:33 AM,"11:08 52 Jake's Pizza. Good after 7 miles, legs broke down after 9 miles, really tired at 11,12,13 miles. Original plan was 10. After 10 was 13. After 11 was 15. After 12 was 17. Then breakdown and 13",
,Monday,10,14,10/14/19,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,0,0:00:00,,Home,Super Senior Fall I,,,,
Outside,Tuesday,10,15,10/15/19,554,5.35,0,7:57,7.552,42,30,0,0.25,0,18:00,3.333,4,30,554,5.6,47,0,0:47:00,,Home,Super Senior Fall I,5,5:35 PM,6:09/6:10 64 Jake's Pizza. New Shoes,
Outside,Wednesday,10,16,10/16/19,278,2.61,0,7:40,7.83,20,0,0,0.19,0,18:26,3.257,3,30,278,2.8,23,30,0:23:30,,Home,Super Senior Fall I,2,5:52 PM,"Old Shoes. 6:04, 52 Jake's Pizza",
,Thursday,10,17,10/17/19,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,0,0:00:00,,Home,Super Senior Fall I,,,Basketball with Deeke family. 4 games of 5v5. 1 sub for our team,
Outside,Friday,10,18,10/18/19,548,5.31,0,8:12,7.324,43,30,0,0.27,0,18:32,3.24,5,0,548,5.58,48,30,0:48:30,,Home,Super Senior Fall I,6,5:35 PM,"Legs hurt when woke up. 6:08,6:08,6:09,6:09,6:09,6:09,6:09 59 Jake's Pizza. New shoes. No sweatshirt, slightly cold",
Outside,Saturday,10,19,10/19/19,278,2.64,0,7:58,7.542,21,0,0,0.2,0,20:00,3,4,0,278,2.84,25,0,0:25:00,,Home,Super Senior Fall I,,,"Phone says ""59 I think? Phone says 58. 10:1310:14 58""",
Outside,Sunday,10,20,10/20/19,455,4.64,0,9:17,6.474,43,0,0,0.2,0,22:30,2.666,4,30,455,4.84,47,30,0:47:30,,Home,Super Senior Fall I,6,8:45 AM,Smh terrible run. New Shoes,
,Monday,10,21,10/21/19,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,0,0:00:00,,Home,Super Senior Fall I,,,,
Outside,Tuesday,10,22,10/22/19,549,5.31,0,8:06,7.409,43,0,0,0.25,0,20:00,3,5,0,549,5.56,48,0,0:48:00,,Home,Super Senior Fall I,3,5:30 PM,6:06 51 Jake's Pizza. New Shoes. Saw Mike Rizza driving lol. Check splits,
Outside,Wednesday,10,23,10/23/19,305,2.77,0,7:35,7.914,21,0,0,0.32,0,15:38,3.84,5,0,305,3.09,26,0,0:26:00,,Home,Super Senior Fall I,2,5:50 PM,"5:57,5:57,5:57,5:57,5:57,5:57,5:58 58 Jake's Pizza. Old shoes. Saw Mike Rizza driving again lol. Check splits. 1 7:33,2 7:49, 2.77 21. 7:37, 7:49, last .77 was 7:14 pace",
,Thursday,10,24,10/24/19,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,0,0:00:00,,Home,Super Senior Fall I,,,"6 games of 5 v 5. Our team no sub. 3rd game was quick 15-5, 6th game was to 21. Overall went 5-1",
Outside,Friday,10,25,10/25/19,520,5.33,0,8:27,7.106,45,0,0,0.23,0,17:24,3.45,4,0,520,5.56,49,0,0:49:00,,Home,Super Senior Fall I,4,5:30 PM,"Stupid Nike app crashed. Twice. Cooldown is correct. 3rd mile 8:28, 4th mile 8:23, 5th mile 8:28, no crash. 6:10 46 Jake's Pizza. Left arch pain, not too bad but not good either. Just ehh. WC turn was 5.03, 45:18 at Stair front door ?. Cold! Sweatshirt and shorts. New shoes. Ball parking 5.33",
Outside,Saturday,10,26,10/26/19,308,2.85,0,7:44,7.772,22,0,0,0.28,0,17:52,3.36,5,0,308,3.13,27,0,0:27:00,,Home,Super Senior Fall I,1,9:30 AM,"2.71 after 21:00, 2.85 after 22:00. New shoes. 9:41 Jake's Pizza 46",
Outside,Sunday,10,27,10/27/19,1614,16.26,0,8:52,6.775,144,0,0,0.24,0,16:40,3.6,4,0,1614,16.5,148,0,2:28:00,,Home,Super Senior Fall I,8,10:00 AM,"Legs tired. Went north first past Wheaton Christian Grammar school. path beyond Jack Williams house. Took that to Barn Owl naer old gymnast-y. Kept going towards Augustino's. Came back, and that was about 5.8 miles. Went to Northside, that was flooded, had to turn around. Went back to Sandburg, then south prairie path towards Downtown Wheaton. Bridge. Made it to Roosevelt. Made it back to corner by Jewel road. that was 13 miles and was GASSED. Thighs not in pain but just SO tired. felt it in thighs. Was proud of 8:49 pace for first 13 miles. Took about 3 minutes of break during run that was spaced out. Catching breath and waiting for traffic. Then went to Jake's Pizza and then Joey Cat house. 13.63 miles at 2:00:00. 12:17 Jake's Pizza 58. New shoes",
,Monday,10,28,10/28/19,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,0,0:00:00,,Home,Super Senior Fall I,,,,
Outside,Tuesday,10,29,10/29/19,556,5.41,0,7:57,7.548,43,0,0,0.19,0,17:07,3.507,3,15,556,5.6,46,15,0:46:15,,Home,Super Senior Fall I,4,5:30 PM,"New shoes. No music. Jake's Pizza 6:06 40, 6:06 40, 6:06 40, 6:07 40, 6:07 40, 6:07 40, 6:07 39, 6:07 39, 6:07 39, 6:07 39",
Outside,Wednesday,10,30,10/30/19,549,5.43,0,8:29,7.082,46,0,0,0.19,0,17:59,3.336,3,25,549,5.62,49,25,0:49:25,,Home,Super Senior Fall I,4,10:00 AM,"New shoes. No music. Snow and mush prairie path. Jake's Pizza 10:36 39, 10:36 39, 10:36 39, 10:36 39, 10:36 39, 10:37 39, 10:37 39, 10:37 39, 10:37 39, 10:37 39",
,Thursday,10,31,10/31/19,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,0,0:00:00,,School (Vacation),Super Senior Fall I,,,,
Outside,Friday,11,1,11/1/19,319,3.88,0,8:53,6.764,34,25,0,0,0,,,0,0,319,3.88,34,25,0:34:25,,School (Vacation),Super Senior Fall I,5,10:30 AM,Urbana run. Phone crash. Estimating 3.88 based on splits. New shoes,
,Saturday,11,2,11/2/19,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,0,0:00:00,,School (Vacation),Super Senior Fall I,,,,
,Sunday,11,3,11/3/19,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,0,0:00:00,,School (Vacation),Super Senior Fall I,,,,
Outside,Monday,11,4,11/4/19,679,7,0,8:48,6.829,61,30,0,0.08,0,18:45,3.2,1,30,679,7.08,63,0,1:03:00,,School (Vacation),Super Senior Fall I,5.5,10:00 AM,"Weird left thigh twitch after run. A little tight. Legs felt decent during run, maybe a little tired? New shoes",
Lifetime Fitness,Tuesday,11,5,11/5/19,639,4.69,0,8:32,7.035,39,60,0,0.32,0,15:38,3.84,5,0,639,5.01,45,0,0:45:00,,Home,Super Senior Fall I,4,6:43 AM,Old treadmill. Guessing that cool down occured and was 5 minutes and 0.32 miles. See math. Two runs because accidentally pressed stop button. New shoes,
,Wednesday,11,6,11/6/19,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,0,0:00:00,,Home,Super Senior Fall I,,,,
,Thursday,11,7,11/7/19,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,0,0:00:00,,Home,Super Senior Fall I,,,Basketball with guys. No Erin or Dennis. 6 on 6 1 sub. Went 3-2. 5 games to 15. Kobe E was there,
